Azimut,Altitud_grados,Distancia_m,Cota_m
325.49000,3.27480,834.40,148.026
325.49500,3.27519,834.30,148.026
325.50000,3.27519,834.30,148.026
325.50500,3.27480,834.40,148.026
325.51000,3.27441,834.50,148.026
325.51500,3.27402,834.60,148.026
325.52000,3.27363,834.70,148.026
325.52500,3.27323,834.80,148.026
325.53000,3.27284,834.90,148.026
325.53500,3.27245,835.00,148.026
325.54000,3.27206,835.10,148.026
325.54500,3.27167,835.20,148.026
325.55000,3.27128,835.30,148.026
325.55500,3.27089,835.40,148.026
325.56000,3.27084,835.50,148.031
325.56500,3.27045,835.60,148.031
325.57000,3.27006,835.70,148.031
325.57500,3.26967,835.80,148.031
325.58000,3.26889,836.00,148.031
325.58500,3.26850,836.10,148.031
325.59000,3.26811,836.20,148.031
325.59500,3.20159,726.70,140.932
325.60000,3.20203,726.60,140.932
325.60500,3.20159,726.70,140.932
325.61000,3.20115,726.80,140.932
325.61500,3.20071,726.90,140.932
325.62000,3.19901,727.00,140.916
325.62500,3.19857,727.10,140.916
325.63000,3.19813,727.20,140.916
325.63500,3.19795,726.40,140.869
325.64000,3.19751,726.50,140.869
325.64500,3.19792,726.80,140.891
325.65000,3.19792,726.80,140.891
325.65500,3.19792,726.80,140.891
325.66000,3.19748,726.90,140.891
325.66500,3.19705,727.00,140.891
325.67000,3.19661,727.10,140.891
325.67500,3.19661,727.10,140.891
325.68000,3.19617,727.20,140.891
325.68500,3.19573,727.30,140.891
325.69000,3.19529,727.40,140.891
325.69500,3.19504,727.60,140.899
325.70000,3.19504,727.60,140.899
325.70500,3.19460,727.70,140.899
325.71000,3.19417,727.80,140.899
325.71500,3.19373,727.90,140.899
325.72000,3.19172,728.00,140.879
325.72500,3.19133,728.00,140.874
325.73000,3.19177,727.90,140.874
325.73500,3.19177,727.90,140.874
325.74000,3.19220,727.80,140.874
325.74500,3.19220,727.80,140.874
325.75000,3.19264,727.70,140.874
325.75500,3.19264,727.70,140.874
325.76000,3.19220,727.80,140.874
325.76500,3.19187,728.20,140.892
325.77000,3.19187,728.20,140.892
325.77500,3.19230,728.10,140.892
325.78000,3.19187,728.20,140.892
325.78500,3.19143,728.30,140.892
325.79000,3.19099,728.40,140.892
325.79500,3.19055,728.50,140.892
325.80000,3.19012,728.60,140.892
325.80500,3.18968,728.70,140.892
325.81000,3.18924,728.80,140.892
325.81500,3.18900,729.00,140.900
325.82000,3.18900,729.00,140.900
325.82500,3.18856,729.10,140.900
325.83000,3.18812,729.20,140.900
325.83500,3.18812,729.20,140.900
325.84000,3.18821,662.90,137.208
325.84500,3.45831,902.10,154.799
325.85000,3.45831,902.10,154.799
325.85500,3.46099,901.40,154.799
325.86000,3.46099,901.40,154.799
325.86500,3.46137,901.30,154.799
325.87000,3.46137,901.30,154.799
325.87500,3.46176,901.20,154.799
325.88000,3.46176,901.20,154.799
325.88500,3.46099,901.40,154.799
325.89000,3.46061,901.50,154.799
325.89500,3.46022,901.60,154.799
325.90000,3.46022,901.60,154.799
325.90500,3.46061,901.50,154.799
325.91000,3.46595,902.70,154.956
325.91500,3.46633,902.60,154.956
325.92000,3.46671,902.50,154.956
325.92500,3.46671,902.50,154.956
325.93000,3.46710,902.40,154.956
325.93500,3.46710,902.40,154.956
325.94000,3.46748,902.30,154.956
325.94500,3.46852,901.70,154.936
325.95000,3.46890,901.60,154.936
325.95500,3.46890,901.60,154.936
325.96000,3.46928,901.50,154.936
325.96500,3.46928,901.50,154.936
325.97000,3.46967,901.40,154.936
325.97500,3.46967,901.40,154.936
325.98000,3.47005,901.30,154.936
325.98500,3.47005,901.30,154.936
325.99000,3.47044,901.20,154.936
325.99500,3.47082,901.10,154.936
326.00000,3.47082,901.10,154.936
326.00500,3.47120,901.00,154.936
326.01000,3.47120,901.00,154.936
326.01500,3.47159,900.90,154.936
326.02000,3.47159,900.90,154.936
326.02500,3.47120,901.00,154.936
326.03000,3.47044,901.20,154.936
326.03500,3.47005,901.30,154.936
326.04000,3.46967,901.40,154.936
326.04500,3.46928,901.50,154.936
326.05000,3.46890,901.60,154.936
326.05500,3.46073,901.70,154.813
326.06000,3.45996,901.90,154.813
326.06500,3.45958,902.00,154.813
326.07000,3.45920,902.10,154.813
326.07500,3.22996,661.10,137.591
326.08000,3.30835,701.40,140.828
326.08500,3.30835,701.40,140.828
326.09000,3.30882,701.30,140.828
326.09500,3.30882,701.30,140.828
326.10000,3.31110,701.80,140.885
326.10500,3.31110,701.80,140.885
326.11000,3.31110,701.80,140.885
326.11500,3.31157,701.70,140.885
326.12000,3.31157,701.70,140.885
326.12500,3.31205,701.60,140.885
326.13000,3.31205,701.60,140.885
326.13500,3.31506,701.60,140.922
326.14000,3.31553,701.50,140.922
326.14500,3.31836,700.90,140.922
326.15000,3.31883,700.80,140.922
326.15500,3.36678,702.00,141.581
326.16000,3.36678,702.00,141.581
326.16500,3.36858,701.30,141.562
326.17000,3.36858,701.30,141.562
326.17500,3.36906,701.20,141.562
326.18000,3.36906,701.20,141.562
326.18500,3.36954,701.10,141.562
326.19000,3.37529,701.70,141.668
326.19500,3.37529,701.70,141.668
326.20000,3.37577,701.60,141.668
326.20500,3.37577,701.60,141.668
326.21000,3.37625,701.50,141.668
326.21500,3.37625,701.50,141.668
326.22000,3.37625,701.50,141.668
326.22500,3.37771,701.40,141.680
326.23000,3.37771,701.40,141.680
326.23500,3.38108,700.70,141.680
326.24000,3.38108,700.70,141.680
326.24500,3.38108,700.70,141.680
326.25000,3.38156,700.60,141.680
326.25500,3.38156,700.60,141.680
326.26000,3.38204,700.50,141.680
326.26500,3.38204,700.50,141.680
326.27000,3.40713,702.30,142.095
326.27500,3.40761,702.20,142.095
326.28000,3.49994,701.60,143.194
326.28500,3.50044,701.50,143.194
326.29000,3.50366,702.70,143.307
326.29500,3.50366,702.70,143.307
326.30000,3.50416,702.60,143.307
326.30500,3.50416,702.60,143.307
326.31000,3.50465,702.50,143.307
326.31500,3.50465,702.50,143.307
326.32000,3.50515,702.40,143.307
326.32500,3.50531,702.40,143.309
326.33000,3.50531,702.40,143.309
326.33500,3.50880,701.70,143.309
326.34000,3.50880,701.70,143.309
326.34500,3.50930,701.60,143.309
326.35000,3.50930,701.60,143.309
326.35500,3.50930,701.60,143.309
326.36000,3.50980,701.50,143.309
326.36500,3.50980,701.50,143.309
326.37000,3.51030,701.40,143.309
326.37500,3.51030,701.40,143.309
326.38000,3.51030,701.40,143.309
326.38500,3.51080,701.30,143.309
326.39000,3.51080,701.30,143.309
326.39500,3.51130,701.20,143.309
326.40000,3.51130,701.20,143.309
326.40500,3.51080,701.30,143.309
326.41000,3.51030,701.40,143.309
326.41500,3.50980,701.50,143.309
326.42000,3.50980,701.50,143.309
326.42500,3.50930,701.60,143.309
326.43000,3.50880,701.70,143.309
326.43500,3.50876,702.10,143.333
326.44000,3.50876,702.10,143.333
326.44500,3.50926,702.00,143.333
326.45000,3.50926,702.00,143.333
326.45500,3.50976,701.90,143.333
326.46000,3.50976,701.90,143.333
326.46500,3.50976,701.90,143.333
326.47000,3.51025,701.80,143.333
326.47500,3.51025,701.80,143.333
326.48000,3.51025,701.80,143.333
326.48500,3.51025,701.80,143.333
326.49000,3.50976,701.90,143.333
326.49500,3.50926,702.00,143.333
326.50000,3.50876,702.10,143.333
326.50500,3.50826,702.20,143.333
326.51000,3.50776,702.30,143.333
326.51500,3.50726,702.40,143.333
326.52000,3.50676,702.50,143.333
326.52500,3.50627,702.60,143.333
326.53000,3.50577,702.70,143.333
326.53500,3.50527,702.80,143.333
326.54000,3.50477,702.90,143.333
326.54500,3.38454,700.20,141.693
326.55000,3.38406,700.30,141.693
326.55500,3.38358,700.40,141.693
326.56000,3.38310,700.50,141.693
326.56500,3.38262,700.60,141.693
326.57000,3.38213,700.70,141.693
326.57500,3.38165,700.80,141.693
326.58000,3.37660,701.80,141.690
326.58500,3.37612,701.90,141.690
326.59000,3.37564,702.00,141.690
326.59500,3.37549,702.10,141.694
326.60000,3.37501,702.20,141.694
326.60500,3.37453,702.30,141.694
326.61000,3.37453,702.30,141.694
326.61500,3.37405,702.40,141.694
326.62000,3.37243,702.50,141.680
326.62500,3.37195,702.60,141.680
326.63000,3.37147,702.70,141.680
326.63500,3.37100,702.80,141.680
326.64000,3.31575,702.80,141.000
326.64500,3.31575,702.80,141.000
326.65000,3.31575,702.80,141.000
326.65500,3.31622,702.70,141.000
326.66000,3.31622,702.70,141.000
326.66500,3.31669,702.60,141.000
326.67000,3.31669,702.60,141.000
326.67500,3.31622,702.70,141.000
326.68000,3.31622,702.70,141.000
326.68500,3.31575,702.80,141.000
326.69000,3.31528,702.90,141.000
326.69500,3.31481,703.00,141.000
326.70000,3.31434,703.10,141.000
326.70500,3.31387,703.20,141.000
326.71000,3.31340,703.30,141.000
326.71500,3.30846,702.50,140.893
326.72000,3.30799,702.60,140.893
326.72500,3.30752,702.70,140.893
326.73000,3.30705,702.80,140.893
326.73500,3.30658,702.90,140.893
326.74000,3.30612,703.00,140.893
326.74500,3.30612,703.00,140.893
326.75000,3.30565,703.10,140.893
326.75500,3.16227,782.00,143.487
326.76000,3.16227,782.00,143.487
326.76500,3.16267,781.90,143.487
326.77000,3.16227,782.00,143.487
326.77500,3.16186,782.10,143.487
326.78000,3.16146,782.20,143.487
326.78500,3.16106,782.30,143.487
326.79000,3.16065,782.40,143.487
326.79500,3.16025,782.50,143.487
326.80000,3.15985,782.60,143.487
326.80500,3.15944,782.70,143.487
326.81000,3.15831,782.80,143.477
326.81500,3.15791,782.90,143.477
326.82000,3.15751,783.00,143.477
326.82500,3.15711,783.10,143.477
326.83000,3.15685,786.70,143.672
326.83500,3.15685,786.70,143.672
326.84000,3.15925,786.10,143.672
326.84500,3.15965,786.00,143.672
326.85000,3.15965,786.00,143.672
326.85500,3.16005,785.90,143.672
326.86000,3.16005,785.90,143.672
326.86500,3.16045,785.80,143.672
326.87000,3.16005,785.90,143.672
326.87500,3.15965,786.00,143.672
326.88000,3.15925,786.10,143.672
326.88500,3.15928,786.20,143.678
326.89000,3.15888,786.30,143.678
326.89500,3.15885,786.20,143.672
326.90000,3.15925,786.10,143.672
326.90500,3.15925,786.10,143.672
326.91000,3.15965,786.00,143.672
326.91500,3.15965,786.00,143.672
326.92000,3.15965,786.00,143.672
326.92500,3.15954,786.50,143.698
326.93000,3.15994,786.40,143.698
326.93500,3.15994,786.40,143.698
326.94000,3.15994,786.40,143.698
326.94500,3.16034,786.30,143.698
326.95000,3.16034,786.30,143.698
326.95500,3.19933,783.80,144.095
326.96000,3.19933,783.80,144.095
326.96500,3.19974,783.70,144.095
326.97000,3.19974,783.70,144.095
326.97500,3.19974,783.70,144.095
326.98000,3.20014,783.60,144.095
326.98500,3.20014,783.60,144.095
326.99000,3.20055,783.50,144.095
326.99500,3.20055,783.50,144.095
327.00000,3.20096,783.40,144.095
327.00500,3.20096,783.40,144.095
327.01000,3.20137,783.30,144.095
327.01500,3.20055,783.50,144.095
327.02000,3.20014,783.60,144.095
327.02500,3.19974,783.70,144.095
327.03000,3.19933,783.80,144.095
327.03500,3.19892,783.90,144.095
327.04000,3.19851,784.00,144.095
327.04500,3.19811,784.10,144.095
327.05000,3.19770,784.20,144.095
327.05500,3.19729,784.30,144.095
327.06000,3.19689,784.40,144.095
327.06500,3.19648,784.50,144.095
327.07000,3.14597,780.40,143.176
327.07500,3.14597,780.40,143.176
327.08000,3.14638,780.30,143.176
327.08500,3.14638,780.30,143.176
327.09000,3.14597,780.40,143.176
327.09500,3.14557,780.50,143.176
327.10000,3.17140,820.10,145.723
327.10500,3.17178,820.00,145.723
327.11000,3.18121,819.40,145.825
327.11500,3.18160,819.30,145.825
327.12000,3.18160,819.30,145.825
327.12500,3.18565,819.80,145.911
327.13000,3.18565,819.80,145.911
327.13500,3.18604,819.70,145.911
327.14000,3.18604,819.70,145.911
327.14500,3.18643,819.60,145.911
327.15000,3.18643,819.60,145.911
327.15500,3.18643,819.60,145.911
327.16000,3.18682,819.50,145.911
327.16500,3.18682,819.50,145.911
327.17000,3.18720,819.40,145.911
327.17500,3.18720,819.40,145.911
327.18000,3.18759,819.30,145.911
327.18500,3.18759,819.30,145.911
327.19000,3.18682,819.50,145.911
327.19500,3.18643,819.60,145.911
327.20000,3.18604,819.70,145.911
327.20500,3.18604,819.70,145.911
327.21000,3.20355,814.30,145.860
327.21500,3.20394,814.20,145.860
327.22000,3.20394,814.20,145.860
327.22500,3.20394,814.20,145.860
327.23000,3.20433,814.10,145.860
327.23500,3.20433,814.10,145.860
327.24000,3.20472,814.00,145.860
327.24500,3.20472,814.00,145.860
327.25000,3.20512,813.90,145.860
327.25500,3.20512,813.90,145.860
327.26000,3.20551,813.80,145.860
327.26500,3.20551,813.80,145.860
327.27000,3.20590,813.70,145.860
327.27500,3.20590,813.70,145.860
327.28000,3.20590,813.70,145.860
327.28500,3.20630,813.60,145.860
327.29000,3.20630,813.60,145.860
327.29500,3.20669,813.50,145.860
327.30000,3.20630,813.60,145.860
327.30500,3.20590,813.70,145.860
327.31000,3.20551,813.80,145.860
327.31500,3.20512,813.90,145.860
327.32000,3.20472,814.00,145.860
327.32500,3.20433,814.10,145.860
327.33000,3.20394,814.20,145.860
327.33500,3.19537,814.40,145.749
327.34000,3.19498,814.50,145.749
327.34500,3.19459,814.60,145.749
327.35000,3.19419,814.70,145.749
327.35500,3.19207,817.70,145.886
327.36000,3.19207,817.70,145.886
327.36500,3.19246,817.60,145.886
327.37000,3.19246,817.60,145.886
327.37500,3.19285,817.50,145.886
327.38000,3.19285,817.50,145.886
327.38500,3.19324,817.40,145.886
327.39000,3.19324,817.40,145.886
327.39500,3.19285,817.50,145.886
327.40000,3.19207,817.70,145.886
327.40500,3.19168,817.80,145.886
327.41000,3.19168,817.80,145.886
327.41500,3.19168,817.80,145.886
327.42000,3.19207,817.70,145.886
327.42500,3.19207,817.70,145.886
327.43000,3.19246,817.60,145.886
327.43500,3.19246,817.60,145.886
327.44000,3.19246,817.60,145.886
327.44500,3.19207,817.70,145.886
327.45000,3.19168,817.80,145.886
327.45500,3.16676,817.00,145.485
327.46000,3.16638,817.10,145.485
327.46500,3.16665,817.30,145.500
327.47000,3.16627,817.40,145.500
327.47500,3.16588,817.50,145.500
327.48000,3.16549,817.60,145.500
327.48500,3.16511,817.70,145.500
327.49000,3.16472,817.80,145.500
327.49500,3.16433,817.90,145.500
327.50000,3.16395,818.00,145.500
327.50500,3.16361,774.90,143.113
327.51000,3.16402,774.80,143.113
327.51500,3.16402,774.80,143.113
327.52000,3.16443,774.70,143.113
327.52500,3.16402,774.80,143.113
327.53000,3.16361,774.90,143.113
327.53500,3.16321,775.00,143.113
327.54000,3.16280,775.10,143.113
327.54500,3.16239,775.20,143.113
327.55000,3.16158,775.40,143.113
327.55500,3.16187,775.60,143.128
327.56000,3.16187,775.60,143.128
327.56500,3.16146,775.70,143.128
327.57000,3.16106,775.80,143.128
327.57500,3.16065,775.90,143.128
327.58000,3.16024,776.00,143.128
327.58500,3.15984,776.10,143.128
327.59000,3.15943,776.20,143.128
327.59500,3.15902,776.30,143.128
327.60000,3.15737,776.40,143.111
327.60500,3.15696,776.50,143.111
327.61000,3.15655,776.60,143.111
327.61500,3.15615,776.70,143.111
327.62000,3.14971,776.80,143.029
327.62500,3.14891,777.00,143.029
327.63000,3.14865,776.70,143.009
327.63500,3.14865,776.70,143.009
327.64000,3.14865,776.70,143.009
327.64500,3.14905,776.60,143.009
327.65000,3.14905,776.60,143.009
327.65500,3.14865,776.70,143.009
327.66000,3.14843,777.70,143.061
327.66500,3.14883,777.60,143.061
327.67000,3.14883,777.60,143.061
327.67500,3.14924,777.50,143.061
327.68000,3.14924,777.50,143.061
327.68500,3.14924,777.50,143.061
327.69000,3.14964,777.40,143.061
327.69500,3.14924,777.50,143.061
327.70000,3.14883,777.60,143.061
327.70500,3.14843,777.70,143.061
327.71000,3.14817,777.80,143.063
327.71500,3.14817,777.80,143.063
327.72000,3.14857,777.70,143.063
327.72500,3.14857,777.70,143.063
327.73000,3.14857,777.70,143.063
327.73500,3.14898,777.60,143.063
327.74000,3.14898,777.60,143.063
327.74500,3.14857,777.70,143.063
327.75000,3.14817,777.80,143.063
327.75500,3.14777,777.90,143.063
327.76000,3.14736,778.00,143.063
327.76500,3.14696,778.10,143.063
327.77000,3.14656,778.20,143.063
327.77500,3.14615,778.30,143.063
327.78000,3.14590,779.00,143.098
327.78500,3.14590,779.00,143.098
327.79000,3.14630,778.90,143.098
327.79500,3.14630,778.90,143.098
327.80000,3.14670,778.80,143.098
327.80500,3.14590,779.00,143.098
327.81000,3.14587,808.90,144.741
327.81500,3.14626,808.80,144.741
327.82000,3.14626,808.80,144.741
327.82500,3.14665,808.70,144.741
327.83000,3.14665,808.70,144.741
327.83500,3.14665,808.70,144.741
327.84000,3.14704,808.60,144.741
327.84500,3.14704,808.60,144.741
327.85000,3.14742,808.50,144.741
327.85500,3.14742,808.50,144.741
327.86000,3.14781,808.40,144.741
327.86500,3.14781,808.40,144.741
327.87000,3.14704,808.60,144.741
327.87500,3.14665,808.70,144.741
327.88000,3.14626,808.80,144.741
327.88500,3.14626,808.80,144.741
327.89000,3.14626,808.80,144.741
327.89500,3.14665,808.70,144.741
327.90000,3.14665,808.70,144.741
327.90500,3.14704,808.60,144.741
327.91000,3.14704,808.60,144.741
327.91500,3.14704,808.60,144.741
327.92000,3.14665,808.70,144.741
327.92500,3.14587,808.90,144.741
327.93000,3.14467,783.60,143.334
327.93500,3.14427,783.70,143.334
327.94000,3.14387,783.80,143.334
327.94500,3.14347,783.90,143.334
327.95000,3.14307,784.00,143.334
327.95500,3.14307,784.00,143.334
327.96000,3.14307,784.00,143.334
327.96500,3.14347,783.90,143.334
327.97000,3.14347,783.90,143.334
327.97500,3.14387,783.80,143.334
327.98000,3.14387,783.80,143.334
327.98500,3.14387,783.80,143.334
327.99000,3.14354,783.10,143.291
327.99500,3.14511,784.80,143.406
328.00000,3.14511,784.80,143.406
328.00500,3.14511,784.80,143.406
328.01000,3.14791,784.10,143.406
328.01500,3.14791,784.10,143.406
328.02000,3.14832,784.00,143.406
328.02500,3.14832,784.00,143.406
328.03000,3.14872,783.90,143.406
328.03500,3.14872,783.90,143.406
328.04000,3.14872,783.90,143.406
328.04500,3.14912,783.80,143.406
328.05000,3.14912,783.80,143.406
328.05500,3.14952,783.70,143.406
328.06000,3.14952,783.70,143.406
328.06500,3.15362,807.20,144.757
328.07000,3.15362,807.20,144.757
328.07500,3.15401,807.10,144.757
328.08000,3.15401,807.10,144.757
328.08500,3.15440,807.00,144.757
328.09000,3.15440,807.00,144.757
328.09500,3.15440,807.00,144.757
328.10000,3.15479,806.90,144.757
328.10500,3.15479,806.90,144.757
328.11000,3.15518,806.80,144.757
328.11500,3.15518,806.80,144.757
328.12000,3.15557,806.70,144.757
328.12500,3.15606,806.70,144.764
328.13000,3.15645,806.60,144.764
328.13500,3.15645,806.60,144.764
328.14000,3.15645,806.60,144.764
328.14500,3.15684,806.50,144.764
328.15000,3.15684,806.50,144.764
328.15500,3.15723,806.40,144.764
328.16000,3.15723,806.40,144.764
328.16500,3.15763,806.30,144.764
328.17000,3.15763,806.30,144.764
328.17500,3.15763,806.30,144.764
328.18000,3.15802,806.20,144.764
328.18500,3.15802,806.20,144.764
328.19000,3.15841,806.10,144.764
328.19500,3.15841,806.10,144.764
328.20000,3.15880,806.00,144.764
328.20500,3.15880,806.00,144.764
328.21000,3.15919,805.90,144.764
328.21500,3.15880,806.00,144.764
328.22000,3.15841,806.10,144.764
328.22500,3.15802,806.20,144.764
328.23000,3.18201,906.90,150.701
328.23500,3.18201,906.90,150.701
328.24000,3.18236,906.80,150.701
328.24500,3.18236,906.80,150.701
328.25000,3.18271,906.70,150.701
328.25500,3.18271,906.70,150.701
328.26000,3.18236,906.80,150.701
328.26500,3.18201,906.90,150.701
328.27000,3.18166,907.00,150.701
328.27500,3.19441,907.10,150.909
328.28000,3.19476,907.00,150.909
328.28500,3.19476,907.00,150.909
328.29000,3.19511,906.90,150.909
328.29500,3.19511,906.90,150.909
328.30000,3.19547,906.80,150.909
328.30500,3.19547,906.80,150.909
328.31000,3.19582,906.70,150.909
328.31500,3.19582,906.70,150.909
328.32000,3.19617,906.60,150.909
328.32500,3.19617,906.60,150.909
328.33000,3.19582,906.70,150.909
328.33500,3.19547,906.80,150.909
328.34000,3.19511,906.90,150.909
328.34500,3.19441,907.10,150.909
328.35000,3.19406,907.20,150.909
328.35500,3.19371,907.30,150.909
328.36000,3.18329,907.40,150.749
328.36500,3.18258,907.60,150.749
328.37000,3.18224,907.70,150.749
328.37500,3.18189,907.80,150.749
328.38000,3.17915,911.30,150.900
328.38500,3.17915,911.30,150.900
328.39000,3.17950,911.20,150.900
328.39500,3.17950,911.20,150.900
328.40000,3.17915,911.30,150.900
328.40500,3.17846,911.50,150.900
328.41000,3.17811,911.60,150.900
328.41500,3.17776,911.70,150.900
328.42000,3.17707,911.90,150.900
328.42500,3.17672,912.00,150.900
328.43000,3.17637,912.10,150.900
328.43500,3.17602,912.20,150.900
328.44000,3.17533,912.40,150.900
328.44500,3.16271,912.50,150.704
328.45000,3.16237,912.60,150.704
328.45500,3.16168,912.80,150.704
328.46000,3.16133,912.90,150.704
328.46500,3.16098,913.00,150.704
328.47000,3.16064,913.10,150.704
328.47500,3.12678,911.00,150.048
328.48000,3.12712,910.90,150.048
328.48500,3.12712,910.90,150.048
328.49000,3.12746,910.80,150.048
328.49500,3.12712,910.90,150.048
328.50000,3.12643,911.10,150.048
328.50500,3.12609,911.20,150.048
328.51000,3.12575,911.30,150.048
328.51500,3.12541,911.40,150.048
328.52000,3.12472,911.60,150.048
328.52500,3.12438,911.70,150.048
328.53000,3.12404,911.80,150.048
328.53500,3.12336,912.00,150.048
328.54000,3.12117,911.10,149.964
328.54500,3.12048,911.30,149.964
328.55000,3.12077,911.40,149.974
328.55500,3.12043,911.50,149.974
328.56000,3.12310,909.60,149.913
328.56500,3.12344,909.50,149.913
328.57000,3.12344,909.50,149.913
328.57500,3.12379,909.40,149.913
328.58000,3.12379,909.40,149.913
328.58500,3.12413,909.30,149.913
328.59000,3.12413,909.30,149.913
328.59500,3.12447,909.20,149.913
328.60000,3.12447,909.20,149.913
328.60500,3.12482,909.10,149.913
328.61000,3.12482,909.10,149.913
328.61500,3.12413,909.30,149.913
328.62000,3.12379,909.40,149.913
328.62500,3.12344,909.50,149.913
328.63000,3.12310,909.60,149.913
328.63500,3.12242,909.80,149.913
328.64000,3.12207,909.90,149.913
328.64500,3.11960,910.00,149.879
328.65000,3.11891,910.20,149.879
328.65500,3.11857,910.30,149.879
328.66000,3.11779,910.40,149.872
328.66500,3.11711,910.60,149.872
328.67000,3.11676,910.70,149.872
328.67500,3.11130,908.90,149.687
328.68000,3.10279,909.00,149.557
328.68500,3.10210,909.20,149.557
328.69000,3.25928,802.40,145.977
328.69500,3.25928,802.40,145.977
328.70000,3.25969,802.30,145.977
328.70500,3.25969,802.30,145.977
328.71000,3.26009,802.20,145.977
328.71500,3.26009,802.20,145.977
328.72000,3.26128,802.10,145.988
328.72500,3.26128,802.10,145.988
328.73000,3.26128,802.10,145.988
328.73500,3.26169,802.00,145.988
328.74000,3.26169,802.00,145.988
328.74500,3.26210,801.90,145.988
328.75000,3.26210,801.90,145.988
328.75500,3.26250,801.80,145.988
328.76000,3.26250,801.80,145.988
328.76500,3.26250,801.80,145.988
328.77000,3.26291,801.70,145.988
328.77500,3.26291,801.70,145.988
328.78000,3.26291,801.70,145.988
328.78500,3.26250,801.80,145.988
328.79000,3.26210,801.90,145.988
328.79500,3.26169,802.00,145.988
328.80000,3.26128,802.10,145.988
328.80500,3.26088,802.20,145.988
328.81000,3.26007,802.40,145.988
328.81500,3.25966,802.50,145.988
328.82000,3.25926,802.60,145.988
328.82500,3.25885,802.70,145.988
328.83000,3.25845,802.80,145.988
328.83500,3.19687,805.80,145.290
328.84000,3.19687,805.80,145.290
328.84500,3.19687,805.80,145.290
328.85000,3.19726,805.70,145.290
328.85500,3.19726,805.70,145.290
328.86000,3.25182,806.20,146.088
328.86500,3.25182,806.20,146.088
328.87000,3.25464,805.50,146.088
328.87500,3.25464,805.50,146.088
328.88000,3.25464,805.50,146.088
328.88500,3.25504,805.40,146.088
328.89000,3.25504,805.40,146.088
328.89500,3.25544,805.30,146.088
328.90000,3.25504,805.40,146.088
328.90500,3.25464,805.50,146.088
328.91000,3.25383,805.70,146.088
328.91500,3.25383,805.70,146.088
328.92000,3.25383,805.70,146.088
328.92500,3.25383,805.70,146.088
328.93000,3.25423,805.60,146.088
328.93500,3.25423,805.60,146.088
328.94000,3.25464,805.50,146.088
328.94500,3.25464,805.50,146.088
328.95000,3.25423,805.60,146.088
328.95500,3.25383,805.70,146.088
328.96000,3.25302,805.90,146.088
328.96500,3.25262,806.00,146.088
328.97000,3.25222,806.10,146.088
328.97500,3.25182,806.20,146.088
328.98000,3.25141,806.30,146.088
328.98500,3.24175,800.50,145.623
328.99000,3.24215,800.40,145.623
328.99500,3.24215,800.40,145.623
329.00000,3.24215,800.40,145.623
329.00500,3.24256,800.30,145.623
329.01000,3.24256,800.30,145.623
329.01500,3.24256,800.30,145.623
329.02000,3.24175,800.50,145.623
329.02500,3.24134,800.60,145.623
329.03000,3.24094,800.70,145.623
329.03500,3.24094,800.70,145.623
329.04000,3.24134,800.60,145.623
329.04500,3.24134,800.60,145.623
329.05000,3.24175,800.50,145.623
329.05500,3.24175,800.50,145.623
329.06000,3.24215,800.40,145.623
329.06500,3.24175,800.50,145.623
329.07000,3.24134,800.60,145.623
329.07500,3.24053,800.80,145.623
329.08000,3.24013,800.90,145.623
329.08500,3.23973,801.00,145.623
329.09000,3.23932,801.10,145.623
329.09500,3.23892,801.20,145.623
329.10000,3.24561,804.20,145.887
329.10500,3.24601,804.10,145.887
329.11000,3.24601,804.10,145.887
329.11500,3.24843,803.50,145.887
329.12000,3.25209,804.60,146.001
329.12500,3.25209,804.60,146.001
329.13000,3.25492,803.90,146.001
329.13500,3.25492,803.90,146.001
329.14000,3.27695,781.70,145.040
329.14500,3.27695,781.70,145.040
329.15000,3.27737,781.60,145.040
329.15500,3.27737,781.60,145.040
329.16000,3.27885,782.10,145.089
329.16500,3.27885,782.10,145.089
329.17000,3.27885,782.10,145.089
329.17500,3.27927,782.00,145.089
329.18000,3.27927,782.00,145.089
329.18500,3.27969,781.90,145.089
329.19000,3.27969,781.90,145.089
329.19500,3.27969,781.90,145.089
329.20000,3.36344,784.10,146.365
329.20500,3.36344,784.10,146.365
329.21000,3.36344,784.10,146.365
329.21500,3.36387,784.00,146.365
329.22000,3.36387,784.00,146.365
329.22500,3.36429,783.90,146.365
329.23000,3.36429,783.90,146.365
329.23500,3.36429,783.90,146.365
329.24000,3.36472,783.80,146.365
329.24500,3.36472,783.80,146.365
329.25000,3.36515,783.70,146.365
329.25500,3.36515,783.70,146.365
329.26000,3.36558,783.60,146.365
329.26500,3.36515,783.70,146.365
329.27000,3.36472,783.80,146.365
329.27500,3.36429,783.90,146.365
329.28000,3.36387,784.00,146.365
329.28500,3.36301,784.20,146.365
329.29000,3.36258,784.30,146.365
329.29500,3.36215,784.40,146.365
329.30000,3.36173,784.50,146.365
329.30500,3.36130,784.60,146.365
329.31000,3.36087,784.70,146.365
329.31500,3.27492,783.20,145.098
329.32000,3.27492,783.20,145.098
329.32500,3.27533,783.10,145.098
329.33000,3.27492,783.20,145.098
329.33500,3.27408,783.40,145.098
329.34000,3.27366,783.50,145.098
329.34500,3.27325,783.60,145.098
329.35000,3.27283,783.70,145.098
329.35500,3.27241,783.80,145.098
329.36000,3.27200,783.90,145.098
329.36500,3.26761,784.50,145.072
